aqi,o3,so2,no2,co,pm25,pm10,timestamp_local,timestamp_utc,datetime,ts,city_name,lat,lon,timezone,country_code,state_code,county_name
57,53.0183,3.28571,12.2739,443.935,15.3172,18.3088,2020-03-27T11:00:00,2020-03-27T10:00:00,2020-03-27:10,1585303200,Hulsen,52.34,6.46,Europe/Amsterdam,NL,15,Wexford
58,54.4488,3.65451,11.5456,440.598,15.8578,18.9688,2020-03-27T12:00:00,2020-03-27T11:00:00,2020-03-27:11,1585306800,Hulsen,52.34,6.46,Europe/Amsterdam,NL,15,Wexford
59,53.9124,3.71039,11.717,439.763,16.334,19.5797,2020-03-27T13:00:00,2020-03-27T12:00:00,2020-03-27:12,1585310400,Hulsen,52.34,6.46,Europe/Amsterdam,NL,15,Wexford
59,59.9027,4.19468,9.61777,430.584,16.312,19.496,2020-03-27T14:00:00,2020-03-27T13:00:00,2020-03-27:13,1585314000,Hulsen,52.34,6.46,Europe/Amsterdam,NL,15,Wexford
58,63.0319,3.8594,8.75024,425.16,15.6816,18.9292,2020-03-27T15:00:00,2020-03-27T14:00:00,2020-03-27:14,1585317600,Hulsen,52.34,6.46,Europe/Amsterdam,NL,15,Wexford
57,65.6247,3.51295,9.16794,423.074,15.456,19.1778,2020-03-27T16:00:00,2020-03-27T15:00:00,2020-03-27:15,1585321200,Hulsen,52.34,6.46,Europe/Amsterdam,NL,15,Wexford
58,64.8201,3.17022,11.6313,427.246,15.8199,19.9695,2020-03-27T17:00:00,2020-03-27T16:00:00,2020-03-27:16,1585324800,Hulsen,52.34,6.46,Europe/Amsterdam,NL,15,Wexford
60,58.651,2.8275,16.7936,433.922,16.5527,20.8208,2020-03-27T18:00:00,2020-03-27T17:00:00,2020-03-27:17,1585328400,Hulsen,52.34,6.46,Europe/Amsterdam,NL,15,Wexford
61,49.5315,2.5183,23.3483,438.929,17.2633,21.3818,2020-03-27T19:00:00,2020-03-27T18:00:00,2020-03-27:18,1585332000,Hulsen,52.34,6.46,Europe/Amsterdam,NL,15,Wexford
30.8,65.8407,1.79745,11.0469,430.584,5.60611,13.162,2020-03-24T20:00:00,2020-03-24T19:00:00,2020-03-24:19,1585076400,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
28,60.6308,1.89617,12.9853,432.587,5.05864,10.779,2020-03-24T21:00:00,2020-03-24T20:00:00,2020-03-24:20,1585080000,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
25.2,54.8844,1.97068,14.9752,433.922,4.68842,8.59429,2020-03-24T22:00:00,2020-03-24T21:00:00,2020-03-24:21,1585083600,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
23,49.2632,1.93343,16.4509,435.591,4.44331,6.47858,2020-03-24T23:00:00,2020-03-24T22:00:00,2020-03-24:22,1585087200,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
22,48.4586,1.85519,15.5941,437.26,4.79939,6.81274,2020-03-25T00:00:00,2020-03-24T23:00:00,2020-03-24:23,1585090800,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
22,48.0115,1.78069,14.6301,438.929,5.15913,7.12876,2020-03-25T01:00:00,2020-03-25T00:00:00,2020-03-25:00,1585094400,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
23,47.4751,1.69873,13.6876,438.929,5.45311,7.3572,2020-03-25T02:00:00,2020-03-25T01:00:00,2020-03-25:01,1585098000,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
24,46.8493,1.62423,13.0022,439.763,5.727,7.58558,2020-03-25T03:00:00,2020-03-25T02:00:00,2020-03-25:02,1585101600,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
25,46.0446,1.62609,12.5738,439.763,5.99843,7.85882,2020-03-25T04:00:00,2020-03-25T03:00:00,2020-03-25:03,1585105200,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
26,44.7035,1.62236,12.6166,441.432,6.3191,8.22315,2020-03-25T05:00:00,2020-03-25T04:00:00,2020-03-25:04,1585108800,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
28,41.9766,1.6652,14.3303,445.604,6.68056,8.70102,2020-03-25T06:00:00,2020-03-25T05:00:00,2020-03-25:05,1585112400,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
30,38.3556,1.76951,18.293,453.115,7.10472,9.34345,2020-03-25T07:00:00,2020-03-25T06:00:00,2020-03-25:06,1585116000,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
31,38.8026,1.92225,18.7429,457.287,7.39507,9.91756,2020-03-25T08:00:00,2020-03-25T07:00:00,2020-03-25:07,1585119600,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
31,41.3507,2.2091,15.9582,457.287,7.55678,10.3994,2020-03-25T09:00:00,2020-03-25T08:00:00,2020-03-25:08,1585123200,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
32,43.6306,2.6226,14.0518,454.783,7.62717,10.7609,2020-03-25T10:00:00,2020-03-25T09:00:00,2020-03-25:09,1585126800,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
29,54.7171,3.63588,11.567,437.26,6.85916,9.49089,2020-03-25T11:00:00,2020-03-25T10:00:00,2020-03-25:10,1585130400,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
28,57.8463,3.79607,11.0529,430.584,6.61614,9.15638,2020-03-25T12:00:00,2020-03-25T11:00:00,2020-03-25:11,1585134000,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
28,57.2205,3.78489,11.2457,430.584,6.61673,9.2085,2020-03-25T13:00:00,2020-03-25T12:00:00,2020-03-25:12,1585137600,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
31,67.0552,3.01003,9.36072,411.809,5.10248,7.00967,2020-03-25T14:00:00,2020-03-25T13:00:00,2020-03-25:13,1585141200,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
32,69.9162,2.62633,9.68203,406.802,4.65514,6.38006,2020-03-25T15:00:00,2020-03-25T14:00:00,2020-03-25:14,1585144800,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
32,70.0057,2.42516,10.7102,407.636,4.44793,6.16354,2020-03-25T16:00:00,2020-03-25T15:00:00,2020-03-25:15,1585148400,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
32,68.754,2.30595,12.6809,413.895,4.4597,6.27972,2020-03-25T17:00:00,2020-03-25T16:00:00,2020-03-25:16,1585152000,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
30,64.1942,2.27988,15.6155,420.57,4.65228,6.68783,2020-03-25T18:00:00,2020-03-25T17:00:00,2020-03-25:17,1585155600,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
27,59.0086,2.29105,18.3573,426.829,4.85881,7.05336,2020-03-25T19:00:00,2020-03-25T18:00:00,2020-03-25:18,1585159200,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
26,56.237,2.25008,17.886,428.081,4.78212,6.94404,2020-03-25T20:00:00,2020-03-25T19:00:00,2020-03-25:19,1585162800,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
26,57.0416,2.22772,16.2153,435.591,4.72696,6.82158,2020-03-25T21:00:00,2020-03-25T20:00:00,2020-03-25:20,1585166400,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
27,58.2933,2.17929,15.1442,441.432,4.93909,6.98144,2020-03-25T22:00:00,2020-03-25T21:00:00,2020-03-25:21,1585170000,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
27,58.3828,2.03401,14.4588,444.77,5.35967,7.35226,2020-03-25T23:00:00,2020-03-25T22:00:00,2020-03-25:22,1585173600,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
27,57.3993,1.83098,13.5805,443.935,5.77827,7.69784,2020-03-26T00:00:00,2020-03-25T23:00:00,2020-03-25:23,1585177200,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
26,56.1476,1.67266,12.7451,443.935,6.17392,8.05078,2020-03-26T01:00:00,2020-03-26T00:00:00,2020-03-26:00,1585180800,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
27,54.8959,1.56648,12.0597,443.101,6.54152,8.39537,2020-03-26T02:00:00,2020-03-26T01:00:00,2020-03-26:01,1585184400,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
29,53.823,1.47708,11.567,443.935,6.8801,8.71811,2020-03-26T03:00:00,2020-03-26T02:00:00,2020-03-26:02,1585188000,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
30,52.7501,1.39326,11.2029,443.935,7.17916,9.00124,2020-03-26T04:00:00,2020-03-26T03:00:00,2020-03-26:03,1585191600,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
31,52.0349,1.35973,11.2029,443.935,7.46144,9.27714,2020-03-26T05:00:00,2020-03-26T04:00:00,2020-03-26:04,1585195200,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
32,51.0514,1.48267,12.381,445.604,7.73568,9.62206,2020-03-26T06:00:00,2020-03-26T05:00:00,2020-03-26:05,1585198800,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
33,50.3361,1.70805,15.1657,448.942,8.03937,10.1137,2020-03-26T07:00:00,2020-03-26T06:00:00,2020-03-26:06,1585202400,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
34,51.9454,1.98558,16.0439,450.611,8.15686,10.4761,2020-03-26T08:00:00,2020-03-26T07:00:00,2020-03-26:07,1585206000,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
34,53.7336,2.2687,14.1803,450.611,8.1805,10.7348,2020-03-26T09:00:00,2020-03-26T08:00:00,2020-03-26:08,1585209600,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
34,56.1476,2.73064,12.2525,447.273,8.15033,10.9056,2020-03-26T10:00:00,2020-03-26T09:00:00,2020-03-26:09,1585213200,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
32,64.1048,3.88175,9.49996,431.418,7.76099,10.3681,2020-03-26T11:00:00,2020-03-26T10:00:00,2020-03-26:10,1585216800,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
31,67.4129,3.88175,8.20402,420.988,7.45271,9.87621,2020-03-26T12:00:00,2020-03-26T11:00:00,2020-03-26:11,1585220400,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
32,68.2175,3.74764,7.97911,415.564,7.4182,9.80031,2020-03-26T13:00:00,2020-03-26T12:00:00,2020-03-26:12,1585224000,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
32,69.0222,3.51667,7.82916,412.226,7.37029,9.65339,2020-03-26T14:00:00,2020-03-26T13:00:00,2020-03-26:13,1585227600,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
32,70.0951,3.22983,7.73277,410.557,7.27834,9.39513,2020-03-26T15:00:00,2020-03-26T14:00:00,2020-03-26:14,1585231200,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
33,70.2739,3.02494,7.98982,408.888,7.29806,9.29699,2020-03-26T16:00:00,2020-03-26T15:00:00,2020-03-26:15,1585234800,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
32,68.3963,2.79397,9.63919,412.226,7.50572,9.48309,2020-03-26T17:00:00,2020-03-26T16:00:00,2020-03-26:16,1585238400,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
33,64.4624,2.5779,12.3596,416.398,7.84737,9.82936,2020-03-26T18:00:00,2020-03-26T17:00:00,2020-03-26:17,1585242000,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
34,60.9756,2.43261,15.2513,421.822,8.20811,10.1978,2020-03-26T19:00:00,2020-03-26T18:00:00,2020-03-26:18,1585245600,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
36,58.5616,2.30595,15.9582,424.743,8.55453,10.511,2020-03-26T20:00:00,2020-03-26T19:00:00,2020-03-26:19,1585249200,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
37,57.4887,2.22772,15.4441,429.749,8.97222,10.9312,2020-03-26T21:00:00,2020-03-26T20:00:00,2020-03-26:20,1585252800,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
39,56.4158,2.13832,15.0157,433.087,9.4435,11.4272,2020-03-26T22:00:00,2020-03-26T21:00:00,2020-03-26:21,1585256400,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
41,55.3429,2.00048,14.5659,436.425,9.95912,11.9839,2020-03-26T23:00:00,2020-03-26T22:00:00,2020-03-26:22,1585260000,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
44,53.2866,1.81049,14.0518,438.094,10.4882,12.5461,2020-03-27T00:00:00,2020-03-26T23:00:00,2020-03-26:23,1585263600,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
46,51.3196,1.66893,13.5163,440.598,11.0845,13.1769,2020-03-27T01:00:00,2020-03-27T00:00:00,2020-03-27:00,1585267200,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
49,49.2632,1.50502,12.9165,442.266,11.6925,13.7942,2020-03-27T02:00:00,2020-03-27T01:00:00,2020-03-27:01,1585270800,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
51,47.2963,1.27219,12.4024,443.935,12.2635,14.3352,2020-03-27T03:00:00,2020-03-27T02:00:00,2020-03-27:02,1585274400,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
52,45.3293,1.05426,12.2096,444.77,12.8199,14.8656,2020-03-27T04:00:00,2020-03-27T03:00:00,2020-03-27:03,1585278000,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
53,43.273,0.918284,12.6595,446.439,13.3336,15.3579,2020-03-27T05:00:00,2020-03-27T04:00:00,2020-03-27:04,1585281600,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
54,40.7249,1.017,15.0157,451.446,13.9073,16.0159,2020-03-27T06:00:00,2020-03-27T05:00:00,2020-03-27:05,1585285200,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
55,39.3391,1.29454,18.85,458.121,14.4915,16.8259,2020-03-27T07:00:00,2020-03-27T06:00:00,2020-03-27:06,1585288800,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
56,42.2895,1.66707,18.2716,459.79,14.8074,17.4248,2020-03-27T08:00:00,2020-03-27T07:00:00,2020-03-27:07,1585292400,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
57,44.3012,1.89804,16.1082,462.294,15.0447,17.8724,2020-03-27T09:00:00,2020-03-27T08:00:00,2020-03-27:08,1585296000,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
57,45.1952,2.14949,14.7372,462.294,15.2227,18.2431,2020-03-27T10:00:00,2020-03-27T09:00:00,2020-03-27:09,1585299600,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
59,53.376,3.9041,12.2525,451.446,16.2166,19.8203,2020-03-27T11:00:00,2020-03-27T10:00:00,2020-03-27:10,1585303200,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
60,54.0912,4.13507,11.7598,446.439,16.722,20.9847,2020-03-27T12:00:00,2020-03-27T11:00:00,2020-03-27:11,1585306800,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
62,54.0912,4.20958,11.7812,445.604,17.3594,22.6126,2020-03-27T13:00:00,2020-03-27T12:00:00,2020-03-27:12,1585310400,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
63,59.4556,4.42564,9.72487,433.087,18.1308,25.4113,2020-03-27T14:00:00,2020-03-27T13:00:00,2020-03-27:13,1585314000,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
63,63.1213,4.01586,8.95374,426.412,18.0945,26.9293,2020-03-27T15:00:00,2020-03-27T14:00:00,2020-03-27:14,1585317600,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
64,64.9989,3.74019,9.40356,421.822,18.4019,28.7836,2020-03-27T16:00:00,2020-03-27T15:00:00,2020-03-27:15,1585321200,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
65,63.0319,3.43472,11.6741,423.908,18.7489,29.8949,2020-03-27T17:00:00,2020-03-27T16:00:00,2020-03-27:16,1585324800,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
65,57.1311,3.09572,15.5298,428.081,18.9579,30.0093,2020-03-27T18:00:00,2020-03-27T17:00:00,2020-03-27:17,1585328400,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
65,49.1738,2.83867,20.3494,430.584,18.9093,29.1197,2020-03-27T19:00:00,2020-03-27T18:00:00,2020-03-27:18,1585332000,Geeste,52.65,7.24,Europe/Berlin,DE,06,Kilkenny
32,68.4987,1.79745,11.7249,430.584,5.60611,19.306,2020-03-24T20:00:00,2020-03-24T19:00:00,2020-03-24:19,1585076400,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
28.8,62.4028,1.89617,13.4373,432.587,5.05864,14.875,2020-03-24T21:00:00,2020-03-24T20:00:00,2020-03-24:20,1585080000,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
25.6,55.7704,1.97068,15.2012,433.922,4.68842,10.6423,2020-03-24T22:00:00,2020-03-24T21:00:00,2020-03-24:21,1585083600,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
23,49.2632,1.93343,16.4509,435.591,4.44331,6.47858,2020-03-24T23:00:00,2020-03-24T22:00:00,2020-03-24:22,1585087200,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
22,48.4586,1.85519,15.5941,437.26,4.79939,6.81274,2020-03-25T00:00:00,2020-03-24T23:00:00,2020-03-24:23,1585090800,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
22,48.0115,1.78069,14.6301,438.929,5.15913,7.12876,2020-03-25T01:00:00,2020-03-25T00:00:00,2020-03-25:00,1585094400,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
23,47.4751,1.69873,13.6876,438.929,5.45311,7.3572,2020-03-25T02:00:00,2020-03-25T01:00:00,2020-03-25:01,1585098000,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
24,46.8493,1.62423,13.0022,439.763,5.727,7.58558,2020-03-25T03:00:00,2020-03-25T02:00:00,2020-03-25:02,1585101600,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
25,46.0446,1.62609,12.5738,439.763,5.99843,7.85882,2020-03-25T04:00:00,2020-03-25T03:00:00,2020-03-25:03,1585105200,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
26,44.7035,1.62236,12.6166,441.432,6.3191,8.22315,2020-03-25T05:00:00,2020-03-25T04:00:00,2020-03-25:04,1585108800,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
28,41.9766,1.6652,14.3303,445.604,6.68056,8.70102,2020-03-25T06:00:00,2020-03-25T05:00:00,2020-03-25:05,1585112400,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
30,38.3556,1.76951,18.293,453.115,7.10472,9.34345,2020-03-25T07:00:00,2020-03-25T06:00:00,2020-03-25:06,1585116000,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
31,38.8026,1.92225,18.7429,457.287,7.39507,9.91756,2020-03-25T08:00:00,2020-03-25T07:00:00,2020-03-25:07,1585119600,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
31,41.3507,2.2091,15.9582,457.287,7.55678,10.3994,2020-03-25T09:00:00,2020-03-25T08:00:00,2020-03-25:08,1585123200,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
32,43.6306,2.6226,14.0518,454.783,7.62717,10.7609,2020-03-25T10:00:00,2020-03-25T09:00:00,2020-03-25:09,1585126800,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
29,54.7171,3.63588,11.567,437.26,6.85916,9.49089,2020-03-25T11:00:00,2020-03-25T10:00:00,2020-03-25:10,1585130400,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
28,57.8463,3.79607,11.0529,430.584,6.61614,9.15638,2020-03-25T12:00:00,2020-03-25T11:00:00,2020-03-25:11,1585134000,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
28,57.2205,3.78489,11.2457,430.584,6.61673,9.2085,2020-03-25T13:00:00,2020-03-25T12:00:00,2020-03-25:12,1585137600,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
31,67.0552,3.01003,9.36072,411.809,5.10248,7.00967,2020-03-25T14:00:00,2020-03-25T13:00:00,2020-03-25:13,1585141200,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
32,69.9162,2.62633,9.68203,406.802,4.65514,6.38006,2020-03-25T15:00:00,2020-03-25T14:00:00,2020-03-25:14,1585144800,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
32,70.0057,2.42516,10.7102,407.636,4.44793,6.16354,2020-03-25T16:00:00,2020-03-25T15:00:00,2020-03-25:15,1585148400,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
32,68.754,2.30595,12.6809,413.895,4.4597,6.27972,2020-03-25T17:00:00,2020-03-25T16:00:00,2020-03-25:16,1585152000,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
30,64.1942,2.27988,15.6155,420.57,4.65228,6.68783,2020-03-25T18:00:00,2020-03-25T17:00:00,2020-03-25:17,1585155600,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
27,59.0086,2.29105,18.3573,426.829,4.85881,7.05336,2020-03-25T19:00:00,2020-03-25T18:00:00,2020-03-25:18,1585159200,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
26,56.237,2.25008,17.886,428.081,4.78212,6.94404,2020-03-25T20:00:00,2020-03-25T19:00:00,2020-03-25:19,1585162800,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
26,57.0416,2.22772,16.2153,435.591,4.72696,6.82158,2020-03-25T21:00:00,2020-03-25T20:00:00,2020-03-25:20,1585166400,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
27,58.2933,2.17929,15.1442,441.432,4.93909,6.98144,2020-03-25T22:00:00,2020-03-25T21:00:00,2020-03-25:21,1585170000,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
27,58.3828,2.03401,14.4588,444.77,5.35967,7.35226,2020-03-25T23:00:00,2020-03-25T22:00:00,2020-03-25:22,1585173600,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
27,57.3993,1.83098,13.5805,443.935,5.77827,7.69784,2020-03-26T00:00:00,2020-03-25T23:00:00,2020-03-25:23,1585177200,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
26,56.1476,1.67266,12.7451,443.935,6.17392,8.05078,2020-03-26T01:00:00,2020-03-26T00:00:00,2020-03-26:00,1585180800,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
27,54.8959,1.56648,12.0597,443.101,6.54152,8.39537,2020-03-26T02:00:00,2020-03-26T01:00:00,2020-03-26:01,1585184400,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
29,53.823,1.47708,11.567,443.935,6.8801,8.71811,2020-03-26T03:00:00,2020-03-26T02:00:00,2020-03-26:02,1585188000,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
30,52.7501,1.39326,11.2029,443.935,7.17916,9.00124,2020-03-26T04:00:00,2020-03-26T03:00:00,2020-03-26:03,1585191600,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
31,52.0349,1.35973,11.2029,443.935,7.46144,9.27714,2020-03-26T05:00:00,2020-03-26T04:00:00,2020-03-26:04,1585195200,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
32,51.0514,1.48267,12.381,445.604,7.73568,9.62206,2020-03-26T06:00:00,2020-03-26T05:00:00,2020-03-26:05,1585198800,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
33,50.3361,1.70805,15.1657,448.942,8.03937,10.1137,2020-03-26T07:00:00,2020-03-26T06:00:00,2020-03-26:06,1585202400,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
34,51.9454,1.98558,16.0439,450.611,8.15686,10.4761,2020-03-26T08:00:00,2020-03-26T07:00:00,2020-03-26:07,1585206000,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
34,53.7336,2.2687,14.1803,450.611,8.1805,10.7348,2020-03-26T09:00:00,2020-03-26T08:00:00,2020-03-26:08,1585209600,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
34,56.1476,2.73064,12.2525,447.273,8.15033,10.9056,2020-03-26T10:00:00,2020-03-26T09:00:00,2020-03-26:09,1585213200,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
32,64.1048,3.88175,9.49996,431.418,7.76099,10.3681,2020-03-26T11:00:00,2020-03-26T10:00:00,2020-03-26:10,1585216800,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
31,67.4129,3.88175,8.20402,420.988,7.45271,9.87621,2020-03-26T12:00:00,2020-03-26T11:00:00,2020-03-26:11,1585220400,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
32,68.2175,3.74764,7.97911,415.564,7.4182,9.80031,2020-03-26T13:00:00,2020-03-26T12:00:00,2020-03-26:12,1585224000,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
32,69.0222,3.51667,7.82916,412.226,7.37029,9.65339,2020-03-26T14:00:00,2020-03-26T13:00:00,2020-03-26:13,1585227600,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
32,70.0951,3.22983,7.73277,410.557,7.27834,9.39513,2020-03-26T15:00:00,2020-03-26T14:00:00,2020-03-26:14,1585231200,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
33,70.2739,3.02494,7.98982,408.888,7.29806,9.29699,2020-03-26T16:00:00,2020-03-26T15:00:00,2020-03-26:15,1585234800,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
32,68.3963,2.79397,9.63919,412.226,7.50572,9.48309,2020-03-26T17:00:00,2020-03-26T16:00:00,2020-03-26:16,1585238400,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
33,64.4624,2.5779,12.3596,416.398,7.84737,9.82936,2020-03-26T18:00:00,2020-03-26T17:00:00,2020-03-26:17,1585242000,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
34,60.9756,2.43261,15.2513,421.822,8.20811,10.1978,2020-03-26T19:00:00,2020-03-26T18:00:00,2020-03-26:18,1585245600,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
36,58.5616,2.30595,15.9582,424.743,8.55453,10.511,2020-03-26T20:00:00,2020-03-26T19:00:00,2020-03-26:19,1585249200,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
37,57.4887,2.22772,15.4441,429.749,8.97222,10.9312,2020-03-26T21:00:00,2020-03-26T20:00:00,2020-03-26:20,1585252800,Bad Bentheim,52.26,7.11,Europe/Berlin,DE,06,Waterford
